Date	SPY
2002-04-29	70.798744
2002-04-30	71.461266
2002-05-01	72.335831
2002-05-02	72.057579
2002-05-03	71.275757
2002-05-06	69.877808
2002-05-07	69.632637
2002-05-08	72.223175
2002-05-09	71.388405
2002-05-10	70.043449
2002-05-13	71.467934
2002-05-14	73.024879
2002-05-15	72.73996
2002-05-16	73.11763
2002-05-17	73.47541
2002-05-20	72.680321
2002-05-21	72.017799
2002-05-22	72.176819
2002-05-23	72.945381
2002-05-24	72.011162
2002-05-28	71.620293
2002-05-29	71.09024
2002-05-30	70.891472
2002-05-31	71.037262
2002-06-03	69.149033
2002-06-04	69.321259
2002-06-05	69.970551
2002-06-06	68.546089
2002-06-07	68.466583
2002-06-10	68.731621
2002-06-11	67.552307
2002-06-12	67.963089
2002-06-13	67.280624
2002-06-14	67.18129
2002-06-17	68.98336
2002-06-18	69.546539
2002-06-19	67.923347
2002-06-20	67.055389
2002-06-21	66.006905
2002-06-24	66.352638
2002-06-25	64.863388
2002-06-26	64.969749
2002-06-27	66.106667
2002-06-28	65.794159
2002-07-01	64.510994
2002-07-02	63.141411
2002-07-03	63.500389
2002-07-05	66.026871
2002-07-08	65.202431
2002-07-09	63.560268
2002-07-10	61.246532
2002-07-11	61.745239
2002-07-12	61.067062
2002-07-15	61.392803
2002-07-16	60.209377
2002-07-17	60.329021
2002-07-18	58.374371
2002-07-19	56.319946
2002-07-22	54.651176
2002-07-23	53.155266
2002-07-24	56.326626
2002-07-25	55.847912
2002-07-26	56.911709
2002-07-29	59.684132
2002-07-30	60.462036
2002-07-31	60.60828
2002-08-01	59.025967
2002-08-02	57.702873
2002-08-05	55.695
2002-08-06	57.569901
2002-08-07	58.573841
2002-08-08	60.468685
2002-08-09	60.694748
2002-08-12	60.249241
2002-08-13	59.152252
2002-08-14	61.313042
2002-08-15	62.164082
2002-08-16	61.977898
2002-08-19	63.427273
2002-08-20	62.755791
2002-08-21	63.659966
2002-08-22	64.278297
2002-08-23	62.895393
2002-08-26	63.334175
2002-08-27	62.602863
2002-08-28	61.233238
2002-08-29	61.259842
2002-08-30	61.020504
2002-09-03	58.693501
2002-09-04	59.531219
2002-09-05	59.025967
2002-09-06	59.83707
2002-09-09	60.27586
2002-09-10	60.967304
2002-09-11	60.588329
2002-09-12	59.47139
2002-09-13	59.617649
2002-09-16	59.763912
2002-09-17	58.394341
2002-09-18	57.809246
2002-09-19	56.31332
2002-09-20	56.332016
2002-09-23	55.871204
2002-09-24	54.969646
2002-09-25	56.332016
2002-09-26	57.253632
2002-09-27	55.263481
2002-09-30	54.622353
2002-10-01	57.246986
2002-10-02	55.530628
2002-10-03	54.969646
2002-10-04	53.961193
2002-10-07	52.845905
2002-10-08	53.674023
2002-10-09	52.158039
2002-10-10	53.847672
2002-10-11	56.20512
2002-10-14	56.519009
2002-10-15	59.237095
2002-10-16	57.801277
2002-10-17	58.949913
2002-10-18	59.197048
2002-10-21	60.218796
2002-10-22	59.784706
2002-10-23	60.238888
2002-10-24	59.010048
2002-10-25	60.238888
2002-10-28	59.844856
2002-10-29	59.150299
2002-10-30	59.724621
2002-10-31	59.116898
2002-11-01	60.285622
2002-11-04	60.859932
2002-11-05	61.34082
2002-11-06	62.13554
2002-11-07	60.612846
2002-11-08	59.871548
2002-11-11	58.943237
2002-11-12	59.410782
2002-11-13	59.470844
2002-11-14	60.592819
2002-11-15	61.040268
2002-11-18	60.425861
2002-11-19	60.345741
2002-11-20	61.68808
2002-11-21	62.836735
2002-11-22	62.389297
2002-11-25	62.429359
2002-11-26	61.240608
2002-11-27	62.963642
2002-11-29	62.76329
2002-12-02	62.863461
2002-12-03	62.02203
2002-12-04	61.741497
2002-12-05	61.06031
2002-12-06	61.460999
2002-12-09	59.771362
2002-12-10	60.572792
2002-12-11	60.626209
2002-12-12	60.619503
2002-12-13	59.664505
2002-12-16	61.207211
2002-12-17	60.672966
2002-12-18	59.971733
2002-12-19	59.544334
2002-12-20	60.393974
2002-12-23	60.414066
2002-12-24	59.964458
2002-12-26	59.991299
2002-12-27	58.642338
2002-12-30	59.132233
2002-12-31	59.212795
2003-01-02	61.118755
2003-01-03	61.306675
2003-01-06	62.38718
2003-01-07	62.232807
2003-01-08	61.33353
2003-01-09	62.28651
2003-01-10	62.454281
2003-01-13	62.434155
2003-01-14	62.635479
2003-01-15	62.011333
2003-01-16	61.756321
2003-01-17	60.84359
2003-01-21	59.897339
2003-01-22	59.172493
2003-01-23	59.53492
2003-01-24	57.971195
2003-01-27	57.179287
2003-01-28	57.602085
2003-01-29	58.038319
2003-01-30	56.662552
2003-01-31	57.756458
2003-02-03	57.87056
2003-02-04	57.300106
2003-02-05	56.944401
2003-02-06	56.675961
2003-02-07	55.984688
2003-02-10	56.380676
2003-02-11	55.991398
2003-02-12	55.098808
2003-02-13	55.266617
2003-02-14	56.474609
2003-02-18	57.467888
2003-02-19	57.165867
2003-02-20	56.595432
2003-02-21	57.165867
2003-02-24	56.239719
2003-02-25	56.689388
2003-02-26	55.863895
2003-02-27	56.602119
2003-02-28	56.977989
2003-03-03	56.434341
2003-03-04	55.535053
2003-03-05	56.004826
2003-03-06	55.535053
2003-03-07	55.917568
2003-03-10	54.575321
2003-03-11	54.038471
2003-03-12	54.400871
2003-03-13	56.279972
2003-03-14	56.461193
2003-03-17	58.239666
2003-03-18	58.581921
2003-03-19	59.031551
2003-03-20	59.159096
2003-03-21	60.421825
2003-03-24	58.413849
2003-03-25	58.973125
2003-03-26	58.676624
2003-03-27	58.723785
2003-03-28	58.427326
2003-03-31	57.099888
2003-04-01	57.975845
2003-04-02	59.377407
2003-04-03	59.094391
2003-04-04	59.444794
2003-04-07	59.330246
2003-04-08	59.42461
2003-04-09	58.64296
2003-04-10	58.96637
2003-04-11	58.723785
2003-04-14	59.936703
2003-04-15	60.495945
2003-04-16	59.465012
2003-04-17	60.347713
2003-04-21	60.408375
2003-04-22	61.547112
2003-04-23	62.113132
2003-04-24	61.560608
2003-04-25	60.799171
2003-04-28	61.850311
2003-04-29	62.065945
2003-04-30	61.93121
2003-05-01	61.924469
2003-05-02	62.807175
2003-05-05	62.685917
2003-05-06	63.278862
2003-05-07	62.928474
2003-05-08	62.295067
2003-05-09	63.157555
2003-05-12	63.932461
2003-05-13	63.817905
2003-05-14	63.683155
2003-05-15	64.087448
2003-05-16	63.925713
2003-05-19	62.429832
2003-05-20	62.301777
2003-05-21	62.429832
2003-05-22	63.04977
2003-05-23	63.177799
2003-05-27	64.282829
2003-05-28	64.464775
2003-05-29	64.296303
2003-05-30	65.327286
2003-06-02	65.596817
2003-06-03	65.866364
2003-06-04	66.816437
2003-06-05	67.146576
2003-06-06	66.883842
2003-06-09	66.203278
2003-06-10	66.877075
2003-06-11	67.584595
2003-06-12	67.793488
2003-06-13	67.085953
2003-06-16	68.500999
2003-06-17	68.500999
2003-06-18	68.440338
2003-06-19	67.395935
2003-06-20	67.247139
2003-06-23	66.557365
2003-06-24	66.624985
2003-06-25	65.955498
2003-06-26	66.814331
2003-06-27	66.043411
2003-06-30	66.023125
2003-07-01	66.631752
2003-07-02	67.470291
2003-07-03	66.773758
2003-07-07	68.09922
2003-07-08	68.403557
2003-07-09	68.018097
2003-07-10	67.152481
2003-07-11	67.788162
2003-07-14	68.119499
2003-07-15	67.970764
2003-07-16	67.571747
2003-07-17	66.611465
2003-07-18	67.294472
2003-07-21	66.462677
2003-07-22	67.064552
2003-07-23	67.11187
2003-07-24	66.604683
2003-07-25	67.781403
2003-07-28	67.531166
2003-07-29	67.220116
2003-07-30	67.057793
2003-07-31	67.213303
2003-08-01	66.618263
2003-08-04	66.618263
2003-08-05	65.204842
2003-08-06	65.583557
2003-08-07	66.273346
2003-08-08	66.462677
2003-08-11	66.712891
2003-08-12	67.321541
2003-08-13	66.976654
2003-08-14	67.159256
2003-08-15	67.368889
2003-08-18	67.950432
2003-08-19	68.207428
2003-08-20	67.930145
2003-08-21	68.146568
2003-08-22	67.470291
2003-08-25	67.578506
2003-08-26	67.700249
2003-08-27	67.720543
2003-08-28	68.139801
2003-08-29	68.599686
2003-09-02	69.519363
2003-09-03	69.898041
2003-09-04	69.9319
2003-09-05	69.53968
2003-09-08	70.114502
2003-09-09	69.654633
2003-09-10	68.95134
2003-09-11	69.154221
2003-09-12	69.282692
2003-09-15	69.039223
2003-09-16	70.046883
2003-09-17	69.911591
2003-09-18	70.736641
2003-09-19	70.376846
2003-09-22	69.616554
2003-09-23	69.881287
2003-09-24	68.638962
2003-09-25	68.075531
2003-09-26	67.85154
2003-09-29	68.516777
2003-09-30	67.85154
2003-10-01	69.29747
2003-10-02	69.548653
2003-10-03	70.186775
2003-10-06	70.505829
2003-10-07	70.777367
2003-10-08	70.600876
2003-10-09	70.790955
2003-10-10	70.987823
2003-10-13	71.211838
2003-10-14	71.462997
2003-10-15	71.272942
2003-10-16	71.558052
2003-10-17	70.777367
2003-10-20	71.30687
2003-10-21	71.184685
2003-10-22	70.288597
2003-10-23	70.159615
2003-10-24	70.315804
2003-10-27	70.349663
2003-10-28	71.30687
2003-10-29	71.401924
2003-10-30	71.551262
2003-10-31	71.483368
2003-11-03	71.95179
2003-11-04	71.795647
2003-11-05	71.849976
2003-11-06	72.230156
2003-11-07	71.693832
2003-11-10	71.401924
2003-11-11	71.381546
2003-11-12	72.18261
2003-11-13	72.202965
2003-11-14	71.591988
2003-11-17	71.232201
2003-11-18	70.492233
2003-11-19	71.089653
2003-11-20	70.451515
2003-11-21	70.743439
2003-11-24	71.680214
2003-11-25	71.95179
2003-11-26	72.209763
2003-11-28	72.264061
2003-12-01	73.044769
2003-12-02	72.861465
2003-12-03	72.746056
2003-12-04	73.044769
2003-12-05	72.535583
2003-12-08	73.024376
2003-12-09	72.46093
2003-12-10	72.454178
2003-12-11	73.268791
2003-12-12	73.411324
2003-12-15	73.044769
2003-12-16	73.424904
2003-12-17	73.655724
2003-12-18	74.48391
2003-12-19	74.276596
2003-12-22	74.79493
2003-12-23	74.842674
2003-12-24	74.767647
2003-12-26	74.822205
2003-12-29	75.818039
2003-12-30	75.831696
2003-12-31	75.899864
2004-01-02	75.865799
2004-01-05	76.691078
2004-01-06	76.76609
2004-01-07	77.025284
2004-01-08	77.332214
2004-01-09	76.65699
2004-01-12	77.223053
2004-01-13	76.772911
2004-01-14	77.414047
2004-01-15	77.605057
2004-01-16	77.911972
2004-01-20	77.891487
2004-01-21	78.505363
2004-01-22	78.300751
2004-01-23	78.048363
2004-01-26	79.030556
2004-01-27	78.218864
2004-01-28	77.325409
2004-01-29	77.400398
2004-01-30	77.400398
2004-02-02	77.734612
2004-02-03	77.605057
2004-02-04	76.970726
2004-02-05	77.195786
2004-02-06	78.062035
2004-02-09	78.082474
2004-02-10	78.334839
2004-02-11	79.166969
2004-02-12	78.880478
2004-02-13	78.525818
2004-02-17	79.235168
2004-02-18	78.887276
2004-02-19	78.594025
2004-02-20	78.355316
2004-02-23	78.157494
2004-02-24	78.021133
2004-02-25	78.34848
2004-02-26	78.396248
2004-02-27	78.450783
2004-03-01	79.228325
2004-03-02	78.764534
2004-03-03	78.907768
2004-03-04	79.112396
2004-03-05	79.378418
2004-03-08	78.409889
2004-03-09	78.096146
2004-03-10	76.786537
2004-03-11	75.790749
2004-03-12	76.786537
2004-03-15	75.845314
2004-03-16	76.247749
2004-03-17	77.100304
2004-03-18	77.120758
2004-03-19	76.015381
2004-03-22	75.050323
2004-03-23	74.920227
2004-03-24	74.981834
2004-03-25	75.974289
2004-03-26	75.994827
2004-03-29	77.062607
2004-03-30	77.322678
2004-03-31	77.41169
2004-04-01	77.877113
2004-04-02	78.465691
2004-04-05	78.896942
2004-04-06	78.643723
2004-04-07	78.458885
2004-04-08	78.280952
2004-04-12	78.588898
2004-04-13	77.486938
2004-04-14	77.610146
2004-04-15	77.315842
2004-04-16	77.911308
2004-04-19	77.911308
2004-04-20	76.604027
2004-04-21	77.117325
2004-04-22	78.198799
2004-04-23	78.274063
2004-04-26	78.164543
2004-04-27	78.233047
2004-04-28	77.220055
2004-04-29	76.542397
2004-04-30	75.946915
2004-05-03	76.761452
2004-05-04	76.699829
2004-05-05	77.192627
2004-05-06	76.528702
2004-05-07	75.262428
2004-05-10	74.489029
2004-05-11	75.118729
2004-05-12	75.597862
2004-05-13	75.28302
2004-05-14	75.317253
2004-05-17	74.673836
2004-05-18	75.050323
2004-05-19	74.790207
2004-05-20	75.029747
2004-05-21	75.159775
2004-05-24	75.474663
2004-05-25	76.556114
2004-05-26	76.823036
2004-05-27	77.254227
2004-05-28	77.247375
2004-06-01	77.144745
2004-06-02	77.432175
2004-06-03	76.720337
2004-06-04	77.329536
2004-06-07	78.506798
2004-06-08	78.616295
2004-06-09	77.883942
2004-06-10	78.267204
2004-06-14	77.493767
2004-06-15	78.041367
2004-06-16	78.027664
2004-06-17	77.911308
2004-06-18	78.058304
2004-06-21	77.762939
2004-06-22	78.154472
2004-06-23	78.827705
2004-06-24	78.580414
2004-06-25	78.202568
2004-06-28	77.934669
2004-06-29	78.257523
2004-06-30	78.676582
2004-07-01	77.58432
2004-07-02	77.543098
2004-07-06	76.863029
2004-07-07	77.089729
2004-07-08	76.553871
2004-07-09	76.753143
2004-07-12	76.787453
2004-07-13	76.8424
2004-07-14	76.608826
2004-07-15	76.11425
2004-07-16	76.052399
2004-07-19	75.729568
2004-07-20	76.691284
2004-07-21	75.276154
2004-07-22	75.482277
2004-07-23	74.850273
2004-07-26	74.705956
2004-07-27	75.406693
2004-07-28	75.6334
2004-07-29	75.956261
2004-07-30	76.141739
2004-08-02	76.299721
2004-08-03	75.708954
2004-08-04	75.702065
2004-08-05	74.465561
2004-08-06	73.400803
2004-08-09	73.50383
2004-08-10	74.451836
2004-08-11	74.30072
2004-08-12	73.490059
2004-08-13	73.634331
2004-08-16	74.396873
2004-08-17	74.815918
2004-08-18	75.585289
2004-08-19	75.365471
2004-08-20	75.89444
2004-08-23	75.702065
2004-08-24	75.805145
2004-08-25	76.320305
2004-08-26	76.320305
2004-08-27	76.56073
2004-08-30	75.928757
2004-08-31	76.327225
2004-09-01	76.471474
2004-09-02	77.336998
2004-09-03	77.021004
2004-09-07	77.529366
2004-09-08	77.336998
2004-09-09	77.268341
2004-09-10	77.666748
2004-09-13	77.920914
2004-09-14	78.078918
2004-09-15	77.488167
2004-09-16	77.72171
2004-09-17	78.052124
2004-09-20	77.583099
2004-09-21	77.921074
2004-09-22	76.948425
2004-09-23	76.534569
2004-09-24	76.88636
2004-09-27	76.396599
2004-09-28	76.762169
2004-09-29	77.148476
2004-09-30	77.093285
2004-10-01	78.397026
2004-10-04	78.528091
2004-10-05	78.569481
2004-10-06	79.107529
2004-10-07	78.259056
2004-10-08	77.610657
2004-10-11	77.927986
2004-10-12	77.624458
2004-10-13	76.941536
2004-10-14	76.320709
2004-10-15	76.748383
2004-10-18	77.038109
2004-10-19	76.389694
2004-10-20	76.237915
2004-10-21	76.734604
2004-10-22	75.872353
2004-10-25	75.782639
2004-10-26	76.941536
2004-10-27	77.865913
2004-10-28	78.100418
2004-10-29	78.086617
2004-11-01	78.300491
2004-11-02	78.328064
2004-11-03	79.314476
2004-11-04	80.397491
2004-11-05	80.90107
2004-11-08	80.783791
2004-11-09	80.62513
2004-11-10	80.68721
2004-11-11	81.301155
2004-11-12	81.94268
2004-11-15	82.144005
2004-11-16	81.555916
2004-11-17	82.040215
2004-11-18	82.150925
2004-11-19	81.237671
2004-11-22	81.625114
2004-11-23	81.749649
2004-11-24	81.943367
2004-11-26	81.881088
2004-11-29	81.507484
2004-11-30	81.562828
2004-12-01	82.489929
2004-12-02	82.559097
2004-12-03	82.503746
2004-12-06	82.476082
2004-12-07	81.708153
2004-12-08	82.185501
2004-12-09	82.476082
2004-12-10	82.559097
2004-12-13	83.278648
2004-12-14	83.569221
2004-12-15	83.631493
2004-12-16	83.583031
2004-12-17	83.025566
2004-12-20	83.046402
2004-12-21	83.685905
2004-12-22	83.887527
2004-12-23	83.950081
2004-12-27	83.776314
2004-12-28	84.235085
2004-12-29	84.360214
2004-12-30	84.200317
2004-12-31	84.019608
2005-01-03	83.623375
2005-01-04	82.60154
2005-01-05	82.031555
2005-01-06	82.448624
2005-01-07	82.33046
2005-01-10	82.719734
2005-01-11	82.149696
2005-01-12	82.420815
2005-01-13	81.760445
2005-01-14	82.191383
2005-01-18	83.046402
2005-01-19	82.177513
2005-01-20	81.677017
2005-01-21	81.176552
2005-01-24	81.016663
2005-01-25	81.246063
2005-01-26	81.489349
2005-01-27	81.62838
2005-01-28	81.62838
2005-01-31	82.135841
2005-02-01	82.657158
2005-02-02	82.907394
2005-02-03	82.691925
2005-02-04	83.574768
2005-02-07	83.463539
2005-02-08	83.560799
2005-02-09	82.935211
2005-02-10	83.234108
2005-02-11	83.950081
2005-02-14	83.887527
2005-02-15	84.200317
2005-02-16	84.25592
2005-02-17	83.574768
2005-02-18	83.685905
2005-02-22	82.441689
2005-02-23	83.032509
2005-02-24	83.58168
2005-02-25	84.408867
2005-02-28	83.852768
2005-03-01	84.269836
2005-03-02	84.228165
2005-03-03	84.262886
2005-03-04	85.312553
2005-03-07	85.354225
2005-03-08	85.034477
2005-03-09	84.089073
2005-03-10	84.276787
2005-03-11	83.685905
2005-03-14	84.207268
2005-03-15	83.512161
2005-03-16	82.803108
2005-03-17	82.969963
2005-03-18	82.72361
2005-03-21	82.416542
2005-03-22	81.579124
2005-03-23	81.648933
2005-03-24	81.746605
2005-03-28	81.865265
2005-03-29	81.320946
2005-03-30	82.472374
2005-03-31	82.318832
2005-04-01	81.94902
2005-04-04	82.088554
2005-04-05	82.479355
2005-04-06	82.765511
2005-04-07	83.212112
2005-04-08	82.346771
2005-04-11	82.409584
2005-04-12	82.835258
2005-04-13	81.858284
2005-04-14	80.790543
2005-04-15	79.660042
2005-04-18	79.904289
2005-04-19	80.53933
2005-04-20	79.415794
2005-04-21	80.958023
2005-04-22	80.65097
2005-04-25	81.181343
2005-04-26	80.392784
2005-04-27	80.706825
2005-04-28	79.694939
2005-04-29	80.776619
2005-05-02	81.230209
2005-05-03	81.369766
2005-05-04	81.997826
2005-05-05	81.96994
2005-05-06	81.711769
2005-05-09	82.221153
2005-05-10	81.369766
2005-05-11	81.816422
2005-05-12	80.916183
2005-05-13	80.755699
2005-05-16	81.509354
2005-05-17	82.053642
2005-05-18	82.898102
2005-05-19	83.246979
2005-05-20	83.12838
2005-05-23	83.588943
2005-05-24	83.393547
2005-05-25	83.330742
2005-05-26	83.777397
2005-05-27	83.916954
2005-05-31	83.379593
2005-06-01	84.091431
2005-06-02	84.272842
2005-06-03	83.84716
2005-06-06	83.770401
2005-06-07	83.833176
2005-06-08	83.679665
2005-06-09	84.077461
2005-06-10	83.882072
2005-06-13	84.147224
2005-06-14	84.342636
2005-06-15	84.50312
2005-06-16	84.719505
2005-06-17	85.033348
2005-06-20	85.061424
2005-06-21	85.110466
2005-06-22	85.180504
2005-06-23	83.982361
2005-06-24	83.365822
2005-06-27	83.48494
2005-06-28	84.185577
2005-06-29	83.961357
2005-06-30	83.50589
2005-07-01	83.751144
2005-07-05	84.423813
2005-07-06	83.716087
2005-07-07	84.045441
2005-07-08	85.005333
2005-07-11	85.439774
2005-07-12	85.663971
2005-07-13	85.783073
2005-07-14	86.1194
2005-07-15	86.070374
2005-07-18	85.727074
2005-07-19	86.19648
2005-07-20	86.490791
2005-07-21	85.986282
2005-07-22	86.560829
2005-07-25	86.315636
2005-07-26	86.420761
2005-07-27	86.735977
2005-07-28	87.282532
2005-07-29	86.700981
2005-08-01	86.637947
2005-08-02	87.156403
2005-08-03	87.387642
2005-08-04	86.686974
2005-08-05	86.098404
2005-08-08	85.937256
2005-08-09	86.455742
2005-08-10	86.413727
2005-08-11	86.757057
2005-08-12	86.224503
2005-08-15	86.757057
2005-08-16	85.628944
2005-08-17	85.621956
2005-08-18	85.614929
2005-08-19	85.811119
2005-08-22	85.811119
2005-08-23	85.649994
2005-08-24	84.886223
2005-08-25	85.194542
2005-08-26	84.612991
2005-08-29	85.264595
2005-08-30	84.816177
2005-08-31	85.888191
2005-09-01	85.825142
2005-09-02	85.670967
2005-09-06	86.672966
2005-09-07	86.820084
2005-09-08	86.532837
2005-09-09	87.303558
2005-09-12	87.128403
2005-09-13	86.644913
2005-09-14	86.329613
2005-09-15	86.287567
2005-09-16	86.901176
2005-09-19	86.612679
2005-09-20	85.880875
2005-09-21	85.078735
2005-09-22	85.381302
2005-09-23	85.451675
2005-09-26	85.550156
2005-09-27	85.529037
2005-09-28	85.613441
2005-09-29	86.31012
2005-09-30	86.577484
2005-10-03	86.267883
2005-10-04	85.296844
2005-10-05	84.178024
2005-10-06	83.875443
2005-10-07	84.163963
2005-10-10	83.453278
2005-10-11	83.333633
2005-10-12	82.679253
2005-10-13	82.62999
2005-10-14	83.50251
2005-10-17	83.812134
2005-10-18	82.904404
2005-10-19	84.283562
2005-10-20	82.798874
2005-10-21	83.122551
2005-10-24	84.41021
2005-10-25	84.241348
2005-10-26	83.995094
2005-10-27	83.10144
2005-10-28	84.297668
2005-10-31	84.529854
2005-11-01	84.783188
2005-11-02	85.669754
2005-11-03	86.035652
2005-11-04	85.923088
2005-11-07	86.00753
2005-11-08	86.00753
2005-11-09	86.12011
2005-11-10	86.788628
2005-11-11	87.084122
2005-11-14	87.034882
2005-11-15	86.718216
2005-11-16	86.894127
2005-11-17	87.703346
2005-11-18	88.048111
2005-11-21	88.491402
2005-11-22	88.871391
2005-11-23	89.385056
2005-11-25	89.455444
2005-11-28	88.822128
2005-11-29	88.723602
2005-11-30	88.245186
2005-12-01	89.145821
2005-12-02	89.258415
2005-12-05	89.068398
2005-12-06	89.237328
2005-12-07	88.716576
2005-12-08	88.660339
2005-12-09	88.892509
2005-12-12	88.976944
2005-12-13	89.58213
2005-12-14	89.933922
2005-12-15	89.673592
2005-12-16	89.384933
2005-12-19	88.925171
2005-12-20	89.010048
2005-12-21	89.151497
2005-12-22	89.618393
2005-12-23	89.667877
2005-12-27	88.755379
2005-12-28	88.953445
2005-12-29	88.557327
2005-12-30	88.076302
2006-01-03	89.625481
2006-01-04	90.049919
2006-01-05	90.106468
2006-01-06	90.856316
2006-01-09	91.089699
2006-01-10	91.181717
2006-01-11	91.471733
2006-01-12	91.110962
2006-01-13	91.026062
2006-01-17	90.778511
2006-01-18	90.417747
2006-01-19	90.764351
2006-01-20	89.109062
2006-01-23	89.427391
2006-01-24	89.519333
2006-01-25	89.59713
2006-01-26	90.092331
2006-01-27	90.927063
2006-01-30	90.856316
2006-01-31	90.191376
2006-02-01	90.82093
2006-02-02	89.766914
2006-02-03	89.321274
2006-02-06	89.554695
2006-02-07	88.762474
2006-02-08	89.568855
2006-02-09	89.42028
2006-02-10	89.583
2006-02-13	89.42028
2006-02-14	90.36821
2006-02-15	90.686539
2006-02-16	91.365654
2006-02-17	91.118034
2006-02-21	90.891663
2006-02-22	91.443466
2006-02-23	91.309029
2006-02-24	91.542496
2006-02-27	91.57782
2006-02-28	90.707718
2006-03-01	91.514153
2006-03-02	91.507088
2006-03-03	91.082649
2006-03-06	90.665291
2006-03-07	90.523819
2006-03-08	90.714844
2006-03-09	90.106468
2006-03-10	90.962425
2006-03-13	91.132179
2006-03-14	92.087151
2006-03-15	92.497437
2006-03-16	92.688416
2006-03-17	92.765823
2006-03-20	92.616692
2006-03-21	92.034363
2006-03-22	92.595398
2006-03-23	92.40361
2006-03-24	92.474663
2006-03-27	92.339714
2006-03-28	91.771538
2006-03-29	92.346802
2006-03-30	92.183502
2006-03-31	92.204788
2006-04-03	92.133759
2006-04-04	92.723228
2006-04-05	93.042809
2006-04-06	92.943367
2006-04-07	91.99881
2006-04-10	92.140854
2006-04-11	91.359657
2006-04-12	91.530075
2006-04-13	91.409378
2006-04-17	91.373848
2006-04-18	92.822647
2006-04-19	93.000168
2006-04-20	93.128044
2006-04-21	93.142227
2006-04-24	92.97184
2006-04-25	92.58828
2006-04-26	92.609589
2006-04-27	93.057022
2006-04-28	93.36953
2006-05-01	92.609589
2006-05-02	93.305573
2006-05-03	92.957588
2006-05-04	93.291367
2006-05-05	94.115204
2006-05-08	94.001572
2006-05-09	94.186218
2006-05-10	94.136528
2006-05-11	93.000168
2006-05-12	91.785767
2006-05-15	91.970413
2006-05-16	91.835495
2006-05-17	90.088394
2006-05-18	89.633881
2006-05-19	90.265961
2006-05-22	89.577087
2006-05-23	88.895271
2006-05-24	89.605499
2006-05-25	90.713387
2006-05-26	91.174988
2006-05-30	89.555771
2006-05-31	90.557106
2006-06-01	91.423569
2006-06-02	91.615318
2006-06-05	90.280144
2006-06-06	90.05999
2006-06-07	89.385292
2006-06-08	89.307175
2006-06-09	89.023109
2006-06-12	88.057259
2006-06-13	87.034531
2006-06-14	87.709229
2006-06-15	89.569946
2006-06-16	88.917252
2006-06-19	88.218178
2006-06-20	88.517799
2006-06-21	89.174057
2006-06-22	88.781715
2006-06-23	88.767456
2006-06-26	89.159798
2006-06-27	88.389389
2006-06-28	88.988594
2006-06-29	90.786179
2006-06-30	90.793297
2006-07-03	91.164268
2006-07-05	90.643501
2006-07-06	90.907455
2006-07-07	90.315376
2006-07-10	90.486595
2006-07-11	90.886086
2006-07-12	89.915932
2006-07-13	88.453575
2006-07-14	88.111168
2006-07-17	87.982788
2006-07-18	88.432167
2006-07-19	89.659096
2006-07-20	89.045647
2006-07-21	88.417885
2006-07-24	90.030037
2006-07-25	90.351082
2006-07-26	90.472321
2006-07-27	90.386719
2006-07-28	91.292641
2006-07-31	91.199913
2006-08-01	90.750519
2006-08-02	91.363991
2006-08-03	91.606522
2006-08-04	91.449562
2006-08-07	91.235573
2006-08-08	90.886086
2006-08-09	90.579323
2006-08-10	90.857536
2006-08-11	90.600746
2006-08-14	90.672058
2006-08-15	91.756287
2006-08-16	92.519585
2006-08-17	92.755028
2006-08-18	93.225754
2006-08-21	92.826309
2006-08-22	92.819191
2006-08-23	92.562401
2006-08-24	92.48391
2006-08-25	92.598053
2006-08-28	93.040337
2006-08-29	93.147331
2006-08-30	93.204384
2006-08-31	93.190147
2006-09-01	93.746536
2006-09-05	93.924866
2006-09-06	93.097389
2006-09-07	92.669395
2006-09-08	92.933311
2006-09-11	93.026047
2006-09-12	93.939163
2006-09-13	94.317192
2006-09-14	94.324341
2006-09-15	94.545731
2006-09-18	94.674706
2006-09-19	94.438263
2006-09-20	94.939789
2006-09-21	94.481194
2006-09-22	94.194679
2006-09-25	94.918289
2006-09-26	95.70639
2006-09-27	95.821037
2006-09-28	95.785217
2006-09-29	95.70639
2006-10-02	95.348167
2006-10-03	95.548782
2006-10-04	96.666473
2006-10-05	96.852753
2006-10-06	96.730995
2006-10-09	96.788269
2006-10-10	96.917252
2006-10-11	96.802643
2006-10-12	97.640846
2006-10-13	97.891647
2006-10-16	98.042091
2006-10-17	97.734032
2006-10-18	97.862999
2006-10-19	98.02063
2006-10-20	98.042091
2006-10-23	98.493477
2006-10-24	98.787254
2006-10-25	99.124016
2006-10-26	99.432053
2006-10-27	98.808723
2006-10-30	98.737091
2006-10-31	98.722755
2006-11-01	98.056419
2006-11-02	97.999123
2006-11-03	97.827156
2006-11-06	98.930519
2006-11-07	99.310265
2006-11-08	99.5252
2006-11-09	99.002197
2006-11-10	99.045181
2006-11-13	99.288773
2006-11-14	100.033913
2006-11-15	100.320518
2006-11-16	100.578438
2006-11-17	100.607056
2006-11-20	100.664429
2006-11-21	100.764725
2006-11-22	100.965309
2006-11-24	100.556923
2006-11-27	99.174149
2006-11-28	99.604012
2006-11-29	100.642906
2006-11-30	100.68589
2006-12-01	100.463737
2006-12-04	101.2304
2006-12-05	101.667427
2006-12-06	101.581459
2006-12-07	101.137268
2006-12-08	101.323555
2006-12-11	101.617332
